"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.05690065","34.56321075","33.95685401","35.7365432","37.13424748","36.59561273","37.34278194","38.09957571","33.58192172","28.61522442","29.74158842","30.0312361","34.73575259","33.25346154","30.73876062","31.60484508","39.43076597","","","",
"Australia","AUS","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.62106385","32.24381304","31.37436496","31.94995441","31.6551847","31.59781314","31.69265012","30.69245126","31.00161259","30.70405913","31.36362213","30.78648875","32.46419274","32.44793825","32.64211172","31.79179201","31.69257078","","","",
"Austria","AUT","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.83659224","26.35471149","26.56185816","26.86173332","27.94504784","27.34830875","27.14986491","27.20098719","26.21240229","27.15328976","27.60429302","27.31097418","27.12621462","27.83093846","27.4829084","27.19137067","27.48963384","","","",
"Azerbaijan","AZE","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.39429654","77.07517456","78.7142314","85.02182979","85.54479162","87.8256418","84.49941659","78.92596185","79.07982863","75.00173843","75.7380473","76.13387115","74.90337147","77.21597287","77.41434638","78.68723919","79.66035302","","","",
"Burundi","BDI","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.29859694","53.39247047","59.48857685","60.56898413","45.18771877","47.11100606","48.75333152","50.45308641","53.74073761","43.78639756","28.9334172","27.77648887","24.66635022","22.51285127","39.96213923","43.1734064","32.25762959","","","",
"Belgium","BEL","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.16674552","19.52962588","20.808626","20.27514496","18.27140144","17.58025211","18.22531233","18.68259415","17.88795212","17.66608491","17.66532923","17.67532296","17.33725399","17.4987752","17.17260979","16.48692993","15.89425515","","","",
"Benin","BEN","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.256955","54.43910897","57.73614111","58.15772752","56.05182409","56.47671187","55.79877758","54.41761407","53.18039303","51.53840286","50.07423551","48.4231497","41.89283551","47.81689747","49.8395106","45.62938529","48.99458418","","","",
"Burkina Faso","BFA","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.11939593","46.76522633","42.1965258","37.07217874","32.9998602","33.66046602","32.89835288","29.57488048","34.04204406","36.71234856","33.64441012","37.00821718","38.5152517","38.68415938","40.69101767","42.10587891","36.45180674","","","",
"Bangladesh","BGD","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3526598","67.91478005","65.13150118","65.172972","65.39846211","68.21245496","68.64451183","68.93813022","70.15200419","70.05272716","69.78611288","70.25331511","70.16964521","70.93683","72.38651917","74.34297091","74.41802671","","","",
"Bulgaria","BGR","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.45157355","43.933928","40.65872161","39.286097","40.57266514","40.42813524","44.31935108","44.25179519","44.60055074","46.19530263","44.76090472","45.8610989","49.19851265","48.61867464","47.18611159","49.14470362","49.43681805","","","",
"Bahrain","BHR","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.96720771","33.11291084","33.28059261","37.56833891","35.02946589","32.38262074","31.05665265","34.48011411","33.93477364","36.09600375","37.03143462","37.46221145","34.65210569","34.85217635","34.93597623","35.11521181","38.63580424","","","",
"Bahamas, The","BHS","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.32198142","51.96374622","51.92307692","53.26370757","52.99760192","55.97345133","53.41959335","55.34482759","53.83333333","51.88356164","52.17391304","52.05254516","52.62345679","52.5","55.19379845","49.33135215","49.72144847","","","",
"Bosnia and Herzegovina","BIH","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.59190337","38.88398075","36.03529329","30.38417219","42.70067851","45.20005893","44.99708621","44.27066633","43.91299413","31.0128297","30.4226392","29.72920063","29.46185006","29.2144648","28.96406628","29.10229558","28.9811545","","","",
"Belarus","BLR","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.24327398","25.21857312","27.32117134","23.89540332","23.21843642","25.4274902","28.31873775","29.6750994","34.01032378","35.17311798","31.50159524","36.34972763","33.82052412","36.936083","37.10070981","38.82481843","38.33709471","","","",
"Belize","BLZ","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.85653282","38.26433622","42.00100852","38.6045793","38.90113084","36.10481231","35.1409986","32.83012467","33.09899028","31.64387613","29.56468124","29.20086952","30.41160259","30.42666154","30.13978079","29.06189225","29.88655233","","","",
"Bermuda","BMU","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.19325658","37.0126744","37.51092871","35.78437039","36.18099224","34.98260853","35.6187887","33.66827044","32.90511214","32.44958739","35.17711571","34.41456446","35.9593232","36.38085935","32.47761869","28.8142309","31.0628232","","","",
"Brazil","BRA","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.12960803","74.43481716","60.58806075","59.49308233","57.57055352","56.78271001","56.40965501","56.90161205","55.42848934","55.39323835","64.52972802","63.77351482","64.38439938","65.17793922","66.03851319","66.76232211","66.69093091","","","",
"Barbados","BRB","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.14652301","46.71128592","44.40620957","41.9299562","39.40134773","41.61945799","42.20868762","43.57706874","41.5778136","41.95425065","44.25512661","48.49702374","44.29617235","48.14643891","51.56212094","52.49876265","52.441315","","","",
"Brunei Darussalam","BRN","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.83131342","16.80674643","16.41055086","17.05133911","16.90948076","16.33396338","14.68852659","12.78499927","10.10823677","9.49940162","8.26134884","8.4718688","8.85192896","9.40742033","7.33459988","4.97357672","5.07159269","","","",
"Bhutan","BTN","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.21379883","9.25460404","11.08785525","19.35541285","16.5769874","17.07495268","15.00291722","14.52112493","15.872877","17.03741262","16.9325786","16.82222664","21.7142841","21.42552525","22.33860733","20.67406379","21.28587597","","","",
"Botswana","BWA","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.50981595","23.90939834","34.1596207","28.29120282","23.35668064","26.53572241","24.80556568","20.95029562","18.88978853","25.43836204","30.6710318","28.32506918","29.39902336","37.5190606","35.08537803","36.543957","37.38294405","","","",
"Central African Republic","CAF","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.03128548","49.37493299","44.85697706","47.13546915","51.3687296","43.50237893","43.85813184","39.37993562","43.69577466","41.09790942","47.86500874","46.18489542","44.6616697","49.84543333","42.41901269","30.78829234","44.19402936","","","",
"Canada","CAN","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.13790592","27.18717705","27.55049694","26.84859468","26.92650474","26.95292843","27.3168896","27.12638978","27.02897704","26.63055235","26.96051496","26.27651303","26.3176495","26.48953333","26.46414761","26.33922094","26.55605772","","","",
"Central Europe and the Baltics","CEB","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2001395643599","26.3359239898647","25.7803155692119","25.5084167929169","27.3690556991003","26.642135693114","26.8900279671638","26.9802696094112","26.3019051480135","26.091434561464","26.4007187236199","27.0222859677501","28.0119084977965","27.1535073340947","26.9847193017544","27.6802232070066","27.8311384179953","","","",
"Switzerland","CHE","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.38818379","43.19684057","41.20541698","40.53638078","40.66561602","39.42040564","39.57597173","39.34767162","38.50015586","38.09449041","38.22924343","37.6935725","36.45261881","35.88543254","36.76972724","36.64248785","37.22013654","","","",
"Channel Islands","CHI","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.67256951","47.28209188","47.18872674","47.78880977","47.00151585","47.07063201","45.88657398","45.01852858","43.58582635","41.59437584","40.96245966","40.53988612","40.00207948","40.64522972","41.04966825","41.25230919","41.5279584","","","",
"China","CHN","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.97807437","76.86101461","74.46867906","71.49859699","69.63255056","67.03216189","64.64348111","60.79319527","55.32193605","50.49612912","47.97203083","46.2024065","44.20845979","42.89425861","41.55432625","39.81039007","41.98312104","","","",
"Cote d'Ivoire","CIV","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.74811661","72.36752876","67.94203283","70.91784243","71.92003339","76.48090259","77.13804179","78.13758101","75.77136395","73.32707141","72.61860372","73.64841733","66.45699659","69.39512863","64.17754025","51.83130886","59.2233451","","","",
"Cameroon","CMR","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0676291","80.31440237","78.12514048","78.00822107","80.82590994","81.21002775","81.7613057","81.9804043","83.71756257","79.44425797","76.55924101","52.70958597","78.34922008","79.59513137","79.04224099","77.64090549","77.33246243","","","",
"Congo, Dem. Rep.","COD","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.01116812","80.86756293","79.98697305","74.18431352","77.33558397","75.38633299","74.57371737","70.43727871","55.79830232","52.09636629","44.8935259","44.03308938","45.49380354","45.87931311","45.96085709","43.45250986","44.35310392","","","",
"Congo, Rep.","COG","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.28010789","47.09030105","62.98707262","62.73117572","57.11585965","53.52738331","50.25200843","50.770108","39.4157296","51.99793894","43.52909544","41.86789603","30.75750979","31.96123815","33.83418857","35.54330796","54.4378102","","","",
"Colombia","COL","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.67834045","22.22187418","20.31085827","17.47965362","24.36324806","26.66167186","26.92860944","29.35181406","31.48946544","28.76483077","29.46726008","30.07759236","30.63717377","34.01597516","34.19932623","34.38523369","35.68897829","","","",
"Comoros","COM","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.02823984","84.69854916","79.69142068","80.34233527","81.03298333","81.43257821","81.9659452","82.38931285","82.39786738","83.01614015","80.24322108","71.87448159","79.76500831","77.96865273","78.2148902","76.7901903","74.68235024","","","",
"Cabo Verde","CPV","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.12869891","24.15290239","24.3472282","25.02545065","24.71387347","25.47904317","24.63914608","23.73462701","25.38696062","25.3002933","30.70270106","28.73502756","27.91864813","27.8085098","28.57929166","26.07231688","28.15241319","","","",
"Costa Rica","CRI","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.180961","32.38170667","31.93534089","32.48153664","32.94701831","35.08640719","33.05829536","32.9507739","31.29733404","27.99399536","26.67588057","27.44478904","26.48830784","25.82636716","27.42319078","25.38994089","24.91335913","","","",
"Caribbean small states","CSS","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.165730387452","51.3797606477806","48.5094888764813","49.8007322453383","47.5742501219276","49.0758364614964","48.7316428474865","49.8409312476062","48.3867382076254","47.5977372664271","47.3172277855998","47.1864908636597","48.0091298187665","46.979898336408","48.5334855468671","44.8737451517155","44.4292461800522","","","",
"Cuba","CUB","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.23201562","18.7133488","19.38623656","20.34014039","19.6144012","14.84605512","14.264118","9.7841399","8.83732555","8.09988207","9.1823659","10.81649553","13.13208136","12.27154324","9.63918872","9.64398217","10.307818","","","",
"Curacao","CUW","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.34773302","57.64458038","55.01808486","56.72059699","59.68068806","59.820403","58.41716116","58.21090901","58.06527744","57.11130753","51.17412509","52.36097175","53.92950332","53.09970528","55.40833937","56.33359051","56.63344803","","","",
"Czech Republic","CZE","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.29593851","12.5518817","11.92584142","12.51833653","12.39750749","14.77374403","14.49704968","16.20757604","19.00500716","17.11661669","16.87223317","16.30564723","16.45560486","16.59399595","17.42986283","17.76703721","18.12168191","","","",
"Germany","DEU","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.64155425","21.68578883","22.04387732","22.41317673","23.91725271","24.17605305","24.61287391","24.70542685","24.56610403","16.60766682","16.63983882","16.78382279","16.87127513","16.07101758","15.59370351","15.66332946","15.32917786","","","",
"Djibouti","DJI","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.99358604","55.40604387","43.33620867","37.42381076","41.8539405","42.25835223","38.17026353","36.29995879","32.11385952","30.6458966","29.53776566","25.22384716","24.23509129","25.01658319","23.93575175","22.36400485","26.40119563","","","",
"Dominica","DMA","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.01410334","37.50310446","37.58954134","38.6179629","41.07242827","41.44469234","39.89147648","41.78036643","44.7107387","40.07552442","37.32012726","34.52955727","36.5309886","37.41042028","35.10413481","31.93839324","30.34861458","","","",
"Denmark","DNK","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8926333","16.59431609","16.19421653","16.09014798","16.45091853","16.25593896","16.12974333","16.29170521","15.98013353","15.54124258","16.12027045","16.38638294","16.0202067","15.7388238","15.81047247","15.81680271","15.87758402","","","",
"Dominican Republic","DOM","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.13899011","62.20698912","61.00726677","70.36500054","71.05304994","66.30487779","63.78217802","58.27123091","53.39947878","53.32085876","54.30462445","51.42929136","51.80483115","51.28650707","50.84412536","51.64990428","53.65750445","","","",
"Algeria","DZA","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.98437875","23.72670012","24.67682413","23.25557008","28.59969706","30.62975534","31.48499264","30.14612598","27.96792284","29.06443356","30.48966178","29.36287147","27.03854351","28.93905019","27.95937799","29.51442283","32.28954319","","","",
"East Asia & Pacific (excluding high income)","EAP","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3591974410385","70.9858250377113","69.368777598097","66.8752856371386","65.3962362178471","63.9921575658227","61.3058377414068","57.9962901263683","54.068047885937","50.320142859021","49.1414596054211","47.615606692958","45.6579657269797","44.3966460333631","42.9963295092943","41.1539623048105","42.9855857043384","","","",
"Early-demographic dividend","EAR","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.2111689547001","53.8506661782712","55.0022680936954","55.2591280725083","54.3923713369743","55.2720760487384","53.8237418766296","53.3366198655577","51.7810217493819","50.6897114181034","51.5298577086621","49.6888587650103","48.8297290818621","48.6909995979826","47.867461867379","47.8299454853772","47.7298499195289","","","",
"East Asia & Pacific","EAS","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5203865735589","29.895029373458","30.7275959760332","31.173707075003","30.9055380925642","31.1107348120242","32.3288567273939","32.1506991473728","32.0153200057004","30.8574021906059","30.6431130432197","29.1602325382072","29.4490650224714","30.8192749062978","31.230203015986","31.2284197717598","31.6833879024003","","","",
"Europe & Central Asia (excluding high income)","ECA","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.441999387577","39.7993133784895","38.3342908071454","37.38431392764","37.9585582151899","37.4503548291799","36.9818512340193","36.457449364071","35.3317304189949","33.8046158244578","35.1124661406136","35.4601529314491","35.1911012522745","36.1610264334922","36.954126918568","38.5221113114931","38.9206926039827","","","",
"Europe & Central Asia","ECS","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4901689874288","24.36112899945","24.2541244525821","24.2858493506094","24.4713621008841","24.3395784409824","23.8518805722586","24.0827528886704","24.1379816229476","21.9045224733422","22.2621632984443","22.7403439704089","22.9534738721811","23.3702140749826","23.2722808320713","23.2898482946584","22.3131170272244","","","",
"Ecuador","ECU","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.21321871","64.45074618","67.24415395","68.6833036","67.60444824","69.22976416","67.09375761","61.0057611","59.89205977","58.15362174","54.45807111","52.30623336","50.44829325","48.60841508","48.08712093","50.22064905","48.44181854","","","",
"Egypt, Arab Rep.","EGY","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.812816","65.77965436","65.53860169","67.21897619","66.42459453","66.48487675","62.40778428","62.6199368","64.24919748","63.34403134","66.42754118","65.58146939","69.9095082","68.90836856","66.89314948","69.66489051","69.67723931","","","",
"Euro area","EMU","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2197425806445","23.9993652219398","24.1076297300126","24.2285225682687","24.6188394607318","24.4380056492209","23.8606410361095","24.0002525711274","24.0560412711245","21.216031083492","21.3053498882148","21.8600336596745","22.1175021357371","21.9940081623621","21.8816301322543","21.8563393331106","20.2244310943551","","","",
"Eritrea","ERI","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.08371416","55.3324617","44.92376638","38.93305609","35.13972142","35.23891472","34.45652462","44.09306151","45.10209472","43.73545802","52.70147715","39.29141691","54.32855829","56.1400937","56.93330172","59.87436473","59.058986","","","",
"Spain","ESP","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.64204767","28.97089963","28.95983894","28.68367799","28.41738962","28.12971817","27.5304861","27.27504734","26.36407491","24.6026751","25.21864509","26.21361291","27.82031099","28.97541875","29.60038642","28.71693654","28.76202744","","","",
